date,sun_h,min_temp,max_temp,delta_temp
1958-11-08,2.6444444444444444,2.1750000000000003,9.8,7.625
1958-11-09,0.01111111111111111,5.208333333333333,9.272727272727273,4.06439393939394
1958-11-10,0.0,4.475,7.827272727272725,3.3522727272727257
1958-11-11,0.02222222222222222,3.2916666666666665,5.963636363636365,2.671969696969698
1958-11-12,0.0,3.483333333333334,6.345454545454545,2.862121212121211
1958-11-13,0.3222222222222222,3.1333333333333333,5.881818181818181,2.7484848484848476
1958-11-14,0.8222222222222223,2.983333333333334,6.845454545454545,3.862121212121211
1958-11-15,1.6111111111111112,3.2416666666666667,7.636363636363637,4.3946969696969695
1958-11-16,1.9111111111111112,3.358333333333333,8.472727272727273,5.11439393939394
1958-11-17,1.2333333333333334,3.2500000000000004,8.718181818181817,5.468181818181817
1958-11-18,1.7333333333333334,1.9750000000000003,8.836363636363636,6.861363636363635
1958-11-19,3.0777777777777775,0.6999999999999998,7.636363636363635,6.936363636363635
1958-11-20,1.1777777777777778,-0.14166666666666672,4.881818181818182,5.023484848484848
1958-11-21,0.7,0.7083333333333334,5.781818181818182,5.073484848484849
1958-11-22,0.04444444444444444,2.725,7.154545454545453,4.429545454545453
1958-11-23,0.0,2.966666666666667,5.536363636363637,2.5696969696969703
1958-11-24,0.16666666666666666,2.658333333333333,5.8999999999999995,3.2416666666666663
1958-11-25,0.0,2.85,5.154545454545455,2.304545454545455
1958-11-26,1.5111111111111113,2.4916666666666667,5.199999999999999,2.7083333333333326
1958-11-27,1.4777777777777779,1.8250000000000002,4.536363636363637,2.711363636363637
1958-11-28,0.0,1.625,3.6454545454545455,2.0204545454545455
1958-11-29,0.7555555555555556,0.5833333333333334,3.354545454545455,2.7712121212121215
1958-11-30,1.5555555555555556,-0.008333333333333304,4.345454545454545,4.3537878787878785
1958-12-01,1.6555555555555554,0.6333333333333334,4.300000000000001,3.6666666666666674
1958-12-02,0.5333333333333333,-0.8083333333333332,2.9545454545454546,3.7628787878787877
1958-12-03,2.588888888888889,-3.141666666666666,0.7727272727272727,3.914393939393939
1958-12-04,1.5222222222222221,-5.058333333333334,-0.9818181818181817,4.076515151515152
1958-12-05,2.511111111111111,-5.716666666666665,-0.3272727272727272,5.389393939393938
1958-12-06,2.6666666666666665,-6.341666666666668,-0.027272727272727317,6.31439393939394
1958-12-07,2.488888888888889,-6.258333333333333,0.018181818181818278,6.276515151515151
1958-12-08,3.555555555555556,-5.983333333333333,1.290909090909091,7.274242424242424
1958-12-09,0.1,-2.8499999999999996,5.29090909090909,8.14090909090909
1958-12-10,1.1,0.9083333333333333,6.5181818181818185,5.609848484848485
1958-12-11,0.05555555555555556,0.3,6.163636363636362,5.863636363636362
1958-12-12,1.4444444444444444,1.2833333333333334,6.081818181818182,4.798484848484849
1958-12-13,0.02222222222222222,3.0500000000000003,8.299999999999999,5.249999999999998
1958-12-14,2.688888888888889,1.1500000000000001,6.918181818181819,5.7681818181818185
1958-12-15,0.5333333333333333,0.24999999999999992,5.927272727272728,5.677272727272728
1958-12-16,2.033333333333333,1.7499999999999998,8.718181818181819,6.968181818181819
1958-12-17,1.9888888888888887,3.25,8.572727272727272,5.322727272727272
1958-12-18,5.155555555555555,1.6500000000000001,9.181818181818183,7.531818181818183
1958-12-19,1.1888888888888889,2.175,8.89090909090909,6.715909090909091
1958-12-20,1.2555555555555555,4.441666666666667,10.372727272727273,5.931060606060606
1958-12-21,0.16666666666666666,3.466666666666667,9.018181818181818,5.551515151515151
1958-12-22,2.7777777777777777,2.725,7.945454545454546,5.220454545454546
1958-12-23,0.3222222222222222,2.475,7.218181818181818,4.743181818181817
1958-12-24,0.0,1.4166666666666667,4.890909090909091,3.4742424242424237
1958-12-25,1.3666666666666667,1.0833333333333333,4.0636363636363635,2.9803030303030305
1958-12-26,1.5222222222222221,1.1916666666666667,4.636363636363637,3.4446969696969703
1958-12-27,0.3111111111111111,-1.325,4.745454545454545,6.070454545454545
1958-12-28,1.5222222222222221,2.7916666666666665,10.563636363636364,7.771969696969698
1958-12-29,1.4444444444444444,3.4833333333333325,9.063636363636364,5.580303030303032
1958-12-30,2.388888888888889,0.8583333333333334,7.754545454545453,6.89621212121212
1958-12-31,2.6666666666666665,-0.9333333333333332,6.545454545454544,7.478787878787878
1959-01-01,1.2454545454545456,-0.33846153846153837,5.892307692307691,6.230769230769229
1959-01-02,2.245454545454545,-1.9846153846153844,5.615384615384615,7.6
1959-01-03,1.4363636363636365,-0.523076923076923,4.23076923076923,4.753846153846153
1959-01-04,0.16363636363636364,-2.715384615384615,2.0000000000000004,4.7153846153846155
1959-01-05,2.727272727272727,-5.661538461538462,1.6538461538461537,7.315384615384616
1959-01-06,1.1545454545454545,-4.430769230769231,3.907692307692308,8.338461538461539
1959-01-07,1.1545454545454545,0.9307692307692308,6.292307692307693,5.361538461538462
1959-01-08,0.8,-1.3000000000000003,5.207692307692308,6.507692307692308
1959-01-09,2.3363636363636364,-3.223076923076923,1.7923076923076924,5.015384615384615
1959-01-10,2.0727272727272728,-3.2307692307692313,0.8153846153846154,4.046153846153847
1959-01-11,3.2,-4.976923076923078,0.32307692307692304,5.300000000000001
1959-01-12,2.3545454545454545,-5.976923076923076,0.6230769230769232,6.6
1959-01-13,1.4818181818181817,-5.376923076923077,1.3076923076923077,6.684615384615385
1959-01-14,1.3,-3.1384615384615384,3.630769230769231,6.76923076923077
1959-01-15,1.6454545454545455,0.38461538461538464,7.723076923076925,7.33846153846154
1959-01-16,2.372727272727273,-3.053846153846154,4.56153846153846,7.615384615384615
1959-01-17,6.954545454545454,-6.861538461538462,1.0076923076923077,7.86923076923077
1959-01-18,3.6545454545454548,-8.730769230769232,0.7461538461538461,9.476923076923077
1959-01-19,1.990909090909091,-3.930769230769231,5.553846153846154,9.484615384615385
1959-01-20,1.4454545454545455,1.0307692307692309,9.084615384615386,8.053846153846155
1959-01-21,2.9454545454545453,2.9000000000000004,9.084615384615386,6.184615384615386
1959-01-22,2.9090909090909087,3.0923076923076924,11.161538461538461,8.069230769230769
1959-01-23,1.1181818181818182,3.4923076923076923,9.807692307692308,6.315384615384616
1959-01-24,1.2727272727272727,0.1230769230769231,8.23076923076923,8.107692307692307
1959-01-25,5.909090909090909,-1.9692307692307691,3.8,5.769230769230769
1959-01-26,6.945454545454546,-4.315384615384615,2.9923076923076914,7.307692307692307
1959-01-27,7.290909090909091,-5.36153846153846,3.653846153846155,9.015384615384615
1959-01-28,6.1,-4.492307692307692,3.276923076923077,7.769230769230769
1959-01-29,2.7636363636363637,-4.561538461538461,1.2153846153846155,5.776923076923077
1959-01-30,2.672727272727273,-4.199999999999999,1.676923076923077,5.8769230769230765
1959-01-31,1.5909090909090908,-4.523076923076923,0.6923076923076921,5.215384615384615
1959-02-01,1.7363636363636366,-3.238461538461538,1.3461538461538463,4.584615384615384
1959-02-02,2.0,-3.1153846153846154,1.5461538461538462,4.661538461538462
1959-02-03,1.8272727272727274,-3.576923076923077,1.3615384615384618,4.938461538461539
1959-02-04,1.1272727272727274,-3.3000000000000003,3.3076923076923075,6.607692307692307
1959-02-05,5.136363636363637,-2.615384615384615,7.923076923076923,10.538461538461538
1959-02-06,6.709090909090909,-2.269230769230769,8.292307692307691,10.561538461538461
1959-02-07,5.790909090909091,-2.9153846153846157,7.3307692307692305,10.246153846153845
1959-02-08,6.3,-3.107692307692308,7.8923076923076945,11.000000000000004
1959-02-09,6.1,-2.7615384615384615,7.946153846153846,10.707692307692309
1959-02-10,5.081818181818182,-0.15384615384615385,9.476923076923077,9.63076923076923
1959-02-11,2.9,-1.6230769230769229,5.253846153846154,6.8769230769230765
1959-02-12,3.127272727272727,-2.169230769230769,4.207692307692307,6.376923076923076
1959-02-13,3.9545454545454546,-3.1923076923076925,4.63846153846154,7.830769230769232
1959-02-14,3.609090909090909,-3.5846153846153843,3.7153846153846155,7.3
1959-02-15,4.581818181818182,-3.746153846153846,5.338461538461539,9.084615384615386
1959-02-16,4.081818181818182,-3.3538461538461535,4.9923076923076914,8.346153846153845
1959-02-17,7.109090909090909,-3.1153846153846154,7.576923076923077,10.692307692307692
1959-02-18,7.572727272727273,-2.161538461538462,8.907692307692308,11.06923076923077
1959-02-19,8.445454545454545,-2.2076923076923074,10.453846153846152,12.66153846153846
1959-02-20,8.836363636363636,-1.6384615384615384,13.069230769230769,14.707692307692307
1959-02-21,3.0363636363636366,0.5230769230769232,10.261538461538462,9.73846153846154
1959-02-22,2.2818181818181817,2.176923076923077,8.7,6.523076923076922
1959-02-23,7.472727272727273,0.9999999999999999,10.653846153846153,9.653846153846153
1959-02-24,5.8545454545454545,-0.9307692307692306,10.892307692307693,11.823076923076924
1959-02-25,8.218181818181817,-0.32307692307692304,12.038461538461538,12.361538461538462
1959-02-26,9.1,-0.3230769230769231,13.076923076923075,13.399999999999999
1959-02-27,9.336363636363636,-0.13076923076923086,13.861538461538458,13.992307692307689
1959-02-28,9.1,-0.030769230769230795,14.953846153846156,14.984615384615386
1959-03-01,8.027272727272727,1.4153846153846152,15.369230769230768,13.953846153846152
1959-03-02,8.781818181818181,1.5153846153846153,16.407692307692308,14.892307692307693
1959-03-03,1.9,3.515384615384615,14.653846153846153,11.138461538461538
1959-03-04,0.8545454545454546,6.584615384615384,13.176923076923076,6.592307692307692
1959-03-05,2.745454545454545,4.384615384615385,14.23076923076923,9.846153846153845
1959-03-06,1.9,7.561538461538462,14.669230769230772,7.10769230769231
1959-03-07,0.00909090909090909,5.684615384615385,10.115384615384615,4.43076923076923
1959-03-08,5.136363636363637,4.184615384615385,12.853846153846153,8.669230769230769
1959-03-09,4.3,1.9615384615384615,13.430769230769231,11.46923076923077
1959-03-10,1.0454545454545454,4.4,12.415384615384617,8.015384615384617
1959-03-11,5.1909090909090905,3.6538461538461537,13.584615384615384,9.930769230769231
1959-03-12,0.16363636363636364,4.561538461538462,8.976923076923075,4.415384615384613
1959-03-13,2.2363636363636363,3.1230769230769226,8.753846153846155,5.630769230769232
1959-03-14,3.690909090909091,2.6999999999999997,9.53076923076923,6.830769230769231
1959-03-15,5.49090909090909,0.05384615384615386,9.53076923076923,9.476923076923077
1959-03-16,0.17272727272727273,1.0076923076923074,6.607692307692307,5.6
1959-03-17,3.8363636363636364,1.3384615384615384,10.107692307692307,8.769230769230768
1959-03-18,4.118181818181818,1.2384615384615385,12.23076923076923,10.99230769230769
1959-03-19,4.654545454545454,3.992307692307693,14.392307692307693,10.4
1959-03-20,6.3090909090909095,4.8999999999999995,16.376923076923077,11.476923076923079
1959-03-21,7.00909090909091,5.5307692307692315,17.23846153846154,11.707692307692309
1959-03-22,2.1,7.438461538461539,15.838461538461539,8.4
1959-03-23,5.454545454545454,8.130769230769232,16.792307692307695,8.661538461538463
1959-03-24,7.072727272727273,4.984615384615385,17.769230769230766,12.784615384615382
1959-03-25,0.5909090909090909,6.423076923076923,12.36153846153846,5.938461538461537
1959-03-26,2.3636363636363638,4.4,11.515384615384615,7.115384615384615
1959-03-27,8.236363636363636,2.0,15.176923076923078,13.176923076923078
1959-03-28,0.37272727272727274,6.269230769230769,11.484615384615385,5.2153846153846155
1959-03-29,4.627272727272727,5.438461538461538,13.592307692307694,8.153846153846157
1959-03-30,1.0454545454545454,5.253846153846154,9.784615384615385,4.5307692307692315
1959-03-31,2.4545454545454546,4.292307692307693,11.0,6.707692307692307
1959-04-01,9.6,3.0307692307692307,16.130769230769232,13.100000000000001
1959-04-02,10.745454545454546,2.5,16.9,14.399999999999999
1959-04-03,10.281818181818181,2.9769230769230766,18.684615384615384,15.707692307692307
1959-04-04,10.781818181818181,4.538461538461538,21.323076923076922,16.784615384615385
1959-04-05,10.972727272727273,5.946153846153846,21.046153846153842,15.099999999999996
1959-04-06,7.6909090909090905,6.053846153846155,19.74615384615384,13.692307692307686
1959-04-07,3.0454545454545454,4.892307692307693,13.469230769230771,8.576923076923078
1959-04-08,10.581818181818182,3.6153846153846154,18.25384615384615,14.638461538461536
1959-04-09,0.4363636363636364,4.438461538461539,11.984615384615383,7.546153846153844
1959-04-10,2.972727272727273,1.7999999999999998,9.730769230769232,7.930769230769232
1959-04-11,5.6454545454545455,2.3076923076923075,13.230769230769228,10.92307692307692
1959-04-12,8.481818181818182,5.961538461538462,18.63076923076923,12.669230769230767
1959-04-13,11.490909090909092,5.484615384615385,21.615384615384617,16.130769230769232
1959-04-14,10.090909090909092,7.7846153846153845,23.223076923076924,15.438461538461539
1959-04-15,8.245454545454546,8.846153846153845,21.715384615384615,12.86923076923077
1959-04-16,0.7090909090909091,7.684615384615385,16.946153846153848,9.261538461538464
1959-04-17,1.4272727272727272,5.06923076923077,12.123076923076923,7.053846153846153
1959-04-18,0.8272727272727273,7.038461538461538,12.13846153846154,5.100000000000001
1959-04-19,1.8909090909090909,5.7846153846153845,11.600000000000001,5.815384615384617
1959-04-20,3.009090909090909,4.246153846153846,9.5,5.253846153846154
1959-04-21,10.01818181818182,-0.09230769230769219,9.430769230769231,9.523076923076923
1959-04-22,11.890909090909092,-1.2769230769230768,12.261538461538462,13.53846153846154
1959-04-23,12.236363636363636,-0.4615384615384614,15.284615384615384,15.746153846153845
1959-04-24,11.472727272727273,1.3153846153846152,17.5,16.184615384615384
1959-04-25,11.545454545454545,3.5000000000000004,19.869230769230764,16.369230769230764
1959-04-26,2.4,8.223076923076922,16.892307692307693,8.66923076923077
1959-04-27,5.0636363636363635,7.307692307692307,16.184615384615384,8.876923076923077
1959-04-28,1.4545454545454544,8.192307692307692,14.453846153846152,6.261538461538461
1959-04-29,1.9181818181818182,5.9923076923076914,16.346153846153843,10.353846153846153
1959-04-30,0.5909090909090909,6.499999999999999,14.123076923076923,7.6230769230769235
1959-05-01,1.4,4.361538461538462,9.192307692307693,4.830769230769231
1959-05-02,2.5909090909090913,5.476923076923077,12.815384615384614,7.338461538461537
1959-05-03,8.890909090909092,4.56923076923077,15.169230769230769,10.599999999999998
1959-05-04,9.454545454545455,3.3615384615384616,18.161538461538463,14.8
1959-05-05,10.163636363636364,5.338461538461539,19.669230769230772,14.330769230769233
1959-05-06,8.918181818181818,7.538461538461538,20.73076923076923,13.192307692307692
1959-05-07,8.054545454545455,7.507692307692308,21.73846153846154,14.230769230769232
1959-05-08,11.009090909090908,10.038461538461538,23.83846153846154,13.800000000000002
1959-05-09,6.918181818181818,10.546153846153846,22.915384615384614,12.369230769230768
1959-05-10,9.754545454545454,11.246153846153845,23.853846153846153,12.607692307692307
1959-05-11,9.890909090909092,10.153846153846153,24.792307692307695,14.638461538461542
1959-05-12,7.872727272727273,10.561538461538463,21.853846153846156,11.292307692307693
1959-05-13,11.563636363636364,8.223076923076924,20.615384615384617,12.392307692307693
1959-05-14,8.554545454545455,6.407692307692307,18.707692307692305,12.299999999999997
1959-05-15,1.4272727272727272,7.407692307692309,13.830769230769231,6.4230769230769225
1959-05-16,7.672727272727273,6.26923076923077,18.615384615384617,12.346153846153847
1959-05-17,8.081818181818182,7.607692307692307,20.807692307692307,13.2
1959-05-18,10.545454545454545,8.746153846153847,23.576923076923077,14.83076923076923
1959-05-19,6.381818181818182,11.069230769230769,21.923076923076923,10.853846153846154
1959-05-20,11.990909090909092,9.76153846153846,24.49230769230769,14.73076923076923
1959-05-21,4.518181818181818,12.515384615384617,23.73846153846154,11.223076923076922
1959-05-22,1.3545454545454545,10.846153846153847,18.492307692307694,7.646153846153847
1959-05-23,3.6454545454545455,12.36923076923077,20.66923076923077,8.299999999999999
1959-05-24,3.3363636363636364,10.607692307692307,19.369230769230768,8.76153846153846
1959-05-25,9.809090909090909,9.569230769230769,21.36923076923077,11.800000000000002
1959-05-26,11.909090909090908,8.76153846153846,23.269230769230774,14.507692307692313
1959-05-27,10.772727272727273,9.3,22.776923076923076,13.476923076923075
1959-05-28,8.872727272727273,9.53846153846154,20.06923076923077,10.53076923076923
1959-05-29,4.99090909090909,7.26923076923077,17.12307692307692,9.853846153846149
1959-05-30,7.718181818181818,7.023076923076923,17.03076923076923,10.007692307692308
1959-05-31,4.845454545454546,6.43076923076923,16.66923076923077,10.23846153846154
1959-06-01,8.845454545454546,7.515384615384615,21.0,13.484615384615385
1959-06-02,6.890909090909091,11.130769230769232,21.446153846153848,10.315384615384616
1959-06-03,13.118181818181819,8.946153846153845,24.923076923076923,15.976923076923079
1959-06-04,12.827272727272726,11.123076923076924,27.207692307692305,16.084615384615383
1959-06-05,5.8181818181818175,13.323076923076924,25.48461538461538,12.161538461538457
1959-06-06,9.336363636363636,13.315384615384618,26.115384615384617,12.799999999999999
1959-06-07,6.327272727272727,14.16153846153846,25.284615384615385,11.123076923076926
1959-06-08,2.5909090909090913,13.600000000000001,19.75384615384615,6.15384615384615
1959-06-09,0.0909090909090909,12.938461538461537,17.807692307692307,4.86923076923077
1959-06-10,7.427272727272727,9.853846153846153,17.576923076923077,7.723076923076924
1959-06-11,6.845454545454546,8.999999999999998,16.776923076923076,7.776923076923078
1959-06-12,3.990909090909091,7.861538461538462,15.661538461538461,7.799999999999999
1959-06-13,0.7272727272727272,9.492307692307692,15.453846153846154,5.961538461538462
1959-06-14,7.281818181818182,11.553846153846154,22.01538461538462,10.461538461538465
1959-06-15,12.881818181818181,10.430769230769231,24.423076923076923,13.992307692307692
1959-06-16,10.372727272727273,12.2,24.11538461538462,11.915384615384621
1959-06-17,11.336363636363636,11.284615384615385,25.438461538461542,14.153846153846157
1959-06-18,7.445454545454546,14.199999999999998,26.04615384615385,11.846153846153852
1959-06-19,10.290909090909091,13.369230769230771,28.053846153846152,14.68461538461538
1959-06-20,7.345454545454546,14.876923076923077,26.23846153846154,11.361538461538462
1959-06-21,3.972727272727273,15.13076923076923,24.515384615384615,9.384615384615385
1959-06-22,3.5363636363636366,14.823076923076922,23.730769230769234,8.907692307692312
1959-06-23,6.518181818181818,14.615384615384615,25.646153846153844,11.030769230769229
1959-06-24,5.4,14.738461538461536,25.03076923076923,10.292307692307695
1959-06-25,4.209090909090909,14.700000000000001,23.246153846153845,8.546153846153844
1959-06-26,0.2,14.853846153846153,20.83076923076923,5.976923076923079
1959-06-27,5.609090909090909,15.384615384615385,23.73076923076923,8.346153846153845
1959-06-28,5.945454545454546,14.161538461538461,23.13076923076923,8.969230769230768
1959-06-29,2.9,12.069230769230773,18.8,6.730769230769228
1959-06-30,3.327272727272727,10.038461538461538,16.915384615384617,6.876923076923079
1959-07-01,2.472727272727273,10.784615384615384,16.407692307692308,5.623076923076924
1959-07-02,8.127272727272727,11.884615384615385,23.56153846153846,11.676923076923076
1959-07-03,10.672727272727274,11.823076923076922,26.838461538461537,15.015384615384615
1959-07-04,13.236363636363636,13.353846153846153,28.276923076923076,14.923076923076923
1959-07-05,13.281818181818181,14.092307692307692,29.46923076923077,15.376923076923077
1959-07-06,7.654545454545454,15.415384615384614,25.992307692307694,10.57692307692308
1959-07-07,10.472727272727273,16.084615384615386,27.73846153846154,11.653846153846153
1959-07-08,11.4,15.546153846153846,29.253846153846155,13.707692307692309
1959-07-09,12.263636363636364,17.7,30.753846153846155,13.053846153846155
1959-07-10,11.718181818181819,18.6,31.40000000000001,12.800000000000008
1959-07-11,5.572727272727273,18.123076923076923,30.430769230769233,12.30769230769231
1959-07-12,6.781818181818182,16.269230769230766,28.923076923076923,12.653846153846157
1959-07-13,9.681818181818182,14.976923076923075,26.700000000000003,11.723076923076928
1959-07-14,7.345454545454546,15.507692307692308,26.57692307692308,11.069230769230773
1959-07-15,0.1090909090909091,14.46923076923077,18.7,4.23076923076923
1959-07-16,7.254545454545454,13.361538461538462,23.807692307692307,10.446153846153845
1959-07-17,11.081818181818182,12.076923076923077,24.676923076923078,12.600000000000001
1959-07-18,13.190909090909091,12.346153846153843,26.446153846153848,14.100000000000005
1959-07-19,12.845454545454546,12.930769230769231,27.469230769230766,14.538461538461535
1959-07-20,11.036363636363635,14.576923076923077,28.607692307692307,14.03076923076923
1959-07-21,12.663636363636364,14.792307692307693,28.9,14.107692307692306
1959-07-22,12.881818181818181,14.03076923076923,28.76923076923077,14.73846153846154
1959-07-23,9.318181818181818,14.461538461538462,28.446153846153848,13.984615384615386
1959-07-24,2.727272727272727,16.03076923076923,24.730769230769226,8.699999999999996
1959-07-25,10.063636363636364,15.376923076923077,27.776923076923076,12.399999999999999
1959-07-26,11.145454545454546,14.761538461538464,27.830769230769235,13.06923076923077
1959-07-27,11.154545454545454,14.161538461538461,29.46153846153847,15.30000000000001
1959-07-28,8.372727272727273,17.153846153846153,28.107692307692307,10.953846153846154
1959-07-29,5.3545454545454545,15.792307692307693,23.623076923076926,7.830769230769233
1959-07-30,3.0,13.923076923076923,20.684615384615388,6.761538461538464
1959-07-31,3.2,12.353846153846156,19.6,7.246153846153845
1959-08-01,5.1909090909090905,12.392307692307694,21.200000000000003,8.807692307692308
1959-08-02,2.4545454545454546,10.546153846153848,19.669230769230772,9.123076923076924
1959-08-03,6.527272727272727,10.046153846153846,21.415384615384614,11.369230769230768
1959-08-04,6.972727272727273,10.946153846153845,22.384615384615383,11.438461538461539
1959-08-05,9.709090909090909,11.23076923076923,24.22307692307692,12.99230769230769
1959-08-06,9.072727272727272,13.607692307692306,24.446153846153848,10.838461538461543
1959-08-07,10.472727272727273,12.584615384615384,26.161538461538463,13.576923076923078
1959-08-08,4.6454545454545455,14.899999999999997,27.06153846153846,12.161538461538465
1959-08-09,7.50909090909091,15.5,26.223076923076924,10.723076923076924
1959-08-10,5.3090909090909095,14.623076923076924,27.430769230769233,12.807692307692308
1959-08-11,8.845454545454546,11.73076923076923,25.146153846153847,13.415384615384617
1959-08-12,4.3545454545454545,13.661538461538461,22.576923076923077,8.915384615384616
1959-08-13,9.872727272727273,12.284615384615384,25.353846153846156,13.069230769230773
1959-08-14,4.281818181818182,13.06153846153846,24.592307692307696,11.530769230769236
1959-08-15,3.8545454545454545,14.861538461538462,22.153846153846153,7.292307692307691
1959-08-16,6.945454545454546,12.692307692307692,22.253846153846155,9.561538461538463
1959-08-17,7.963636363636364,12.123076923076923,21.738461538461536,9.615384615384613
1959-08-18,7.9,11.53076923076923,22.184615384615388,10.653846153846157
1959-08-19,7.845454545454546,12.246153846153845,23.615384615384617,11.369230769230771
1959-08-20,6.1454545454545455,12.03076923076923,23.861538461538466,11.830769230769235
1959-08-21,2.5545454545454547,12.069230769230769,22.77692307692308,10.70769230769231
1959-08-22,0.5636363636363637,14.161538461538461,19.6,5.4384615384615405
1959-08-23,3.8454545454545452,13.784615384615384,22.13076923076923,8.346153846153845
1959-08-24,9.0,13.86923076923077,26.0,12.13076923076923
1959-08-25,11.254545454545454,14.023076923076921,27.361538461538462,13.33846153846154
1959-08-26,10.418181818181818,14.83076923076923,27.9,13.069230769230769
1959-08-27,8.1,15.784615384615385,26.43846153846154,10.653846153846153
1959-08-28,7.8181818181818175,15.099999999999998,25.323076923076922,10.223076923076924
1959-08-29,9.318181818181818,12.66923076923077,23.407692307692308,10.738461538461538
1959-08-30,4.7,11.915384615384616,19.184615384615384,7.269230769230768
1959-08-31,9.154545454545454,8.499999999999998,20.007692307692306,11.507692307692308
1959-09-01,9.845454545454546,7.992307692307692,20.676923076923078,12.684615384615386
1959-09-02,6.481818181818182,9.346153846153845,20.207692307692312,10.861538461538467
1959-09-03,5.781818181818182,9.723076923076924,20.323076923076922,10.599999999999998
1959-09-04,7.3090909090909095,10.623076923076923,21.915384615384614,11.292307692307691
1959-09-05,2.372727272727273,10.476923076923075,19.31538461538461,8.838461538461534
1959-09-06,6.827272727272727,10.73076923076923,20.353846153846153,9.623076923076923
1959-09-07,9.936363636363636,7.576923076923078,21.892307692307693,14.315384615384614
1959-09-08,9.863636363636365,8.123076923076923,21.661538461538456,13.538461538461533
1959-09-09,10.718181818181819,8.292307692307691,23.0,14.707692307692309
1959-09-10,10.790909090909091,9.576923076923077,24.0,14.423076923076923
1959-09-11,10.372727272727273,10.36153846153846,25.230769230769226,14.869230769230766
1959-09-12,10.390909090909092,10.676923076923076,25.684615384615388,15.007692307692311
1959-09-13,9.863636363636365,12.046153846153848,25.46923076923077,13.423076923076922
1959-09-14,6.6454545454545455,12.246153846153845,23.546153846153842,11.299999999999997
1959-09-15,7.554545454545454,12.353846153846156,23.576923076923077,11.22307692307692
1959-09-16,6.963636363636364,12.469230769230771,24.384615384615383,11.915384615384612
1959-09-17,1.3454545454545455,13.969230769230771,20.65384615384615,6.684615384615379
1959-09-18,7.363636363636363,11.792307692307693,20.776923076923076,8.984615384615383
1959-09-19,7.8090909090909095,9.676923076923076,20.584615384615386,10.90769230769231
1959-09-20,9.48181818181818,8.607692307692307,21.861538461538462,13.253846153846155
1959-09-21,3.309090909090909,9.523076923076923,21.615384615384617,12.092307692307694
1959-09-22,5.618181818181818,11.953846153846154,23.453846153846158,11.500000000000004
1959-09-23,7.99090909090909,13.430769230769227,25.36923076923077,11.938461538461544
1959-09-24,6.3,14.253846153846153,24.63076923076923,10.376923076923076
1959-09-25,2.1818181818181817,12.576923076923077,20.323076923076922,7.746153846153845
1959-09-26,0.7545454545454545,12.869230769230768,20.592307692307696,7.723076923076928
1959-09-27,0.5727272727272728,13.707692307692307,18.52307692307692,4.815384615384614
1959-09-28,4.472727272727273,11.415384615384616,18.13846153846154,6.723076923076926
1959-09-29,4.927272727272727,9.076923076923077,17.215384615384615,8.138461538461538
1959-09-30,4.663636363636363,7.346153846153848,16.084615384615383,8.738461538461536
1959-10-01,8.018181818181818,6.038461538461537,19.053846153846152,13.015384615384615
1959-10-02,8.3,7.2153846153846155,20.05384615384616,12.838461538461544
1959-10-03,4.054545454545455,6.461538461538463,18.584615384615386,12.123076923076923
1959-10-04,6.845454545454546,6.492307692307692,18.45384615384615,11.961538461538458
1959-10-05,5.963636363636364,5.623076923076923,16.153846153846153,10.53076923076923
1959-10-06,5.881818181818182,6.1461538461538465,15.999999999999998,9.853846153846153
1959-10-07,6.1818181818181825,5.023076923076923,16.830769230769228,11.807692307692305
1959-10-08,7.427272727272727,4.323076923076924,17.13076923076923,12.807692307692305
1959-10-09,8.018181818181818,4.246153846153846,17.86923076923077,13.623076923076926
1959-10-10,2.6454545454545455,5.0307692307692315,15.853846153846149,10.823076923076918
1959-10-11,0.1272727272727273,8.669230769230769,12.915384615384614,4.246153846153845
1959-10-12,5.018181818181818,7.9846153846153864,16.784615384615385,8.799999999999999
1959-10-13,6.481818181818182,5.107692307692308,15.676923076923078,10.56923076923077
1959-10-14,4.6909090909090905,4.169230769230769,14.092307692307688,9.92307692307692
1959-10-15,3.127272727272727,4.8,12.115384615384615,7.315384615384615
1959-10-16,5.736363636363636,4.046153846153846,14.315384615384618,10.269230769230772
1959-10-17,5.8,3.3923076923076922,15.899999999999999,12.507692307692306
1959-10-18,2.481818181818182,7.046153846153846,16.115384615384613,9.069230769230767
1959-10-19,0.7818181818181817,6.107692307692307,14.123076923076923,8.015384615384615
1959-10-20,0.0,7.5307692307692315,11.430769230769231,3.8999999999999995
1959-10-21,1.8181818181818181,7.153846153846155,13.984615384615383,6.830769230769228
1959-10-22,0.08181818181818182,7.453846153846153,12.807692307692308,5.353846153846155
1959-10-23,8.354545454545454,5.792307692307693,15.44615384615385,9.653846153846157
1959-10-24,8.518181818181818,2.476923076923077,16.353846153846153,13.876923076923076
1959-10-25,7.518181818181818,3.8153846153846156,17.915384615384617,14.100000000000001
1959-10-26,2.5636363636363635,5.946153846153846,14.307692307692308,8.361538461538462
1959-10-27,0.8636363636363636,7.392307692307692,14.80769230769231,7.415384615384618
1959-10-28,0.0,2.7384615384615385,11.8,9.061538461538461
1959-10-29,0.0,2.3076923076923075,5.1461538461538465,2.838461538461539
1959-10-30,3.618181818181818,1.9692307692307693,8.169230769230769,6.199999999999999
1959-10-31,0.0909090909090909,0.9384615384615386,6.315384615384615,5.3769230769230765
